"Title","Date","Location","Price","Bedrooms","Link","Zipcode"
"Wow Brand New 2.5 BR*Outdoor Space*Free Parking*Prime Maspeth","Dec  3"," (Queens)","$2400","
                    2br -
                ","https://newyork.craigslist.org/que/fee/d/maspeth-wow-brand-new-25-broutdoor/6763901309.html","11378"
"Two Bedroom Apartment/Apartamento de Dos Cuartos","Nov 29"," (maspeth)","$2000","
                    2br -
                ","https://newyork.craigslist.org/que/fee/d/maspeth-two-bedroom-apartment/6760486888.html","11378"
"Beautiful 1 Bedroom Apartment in Maspeth, Queens","Nov 28"," (56th Rd & 61st Street)","$1350","
                    1br -
                ","https://newyork.craigslist.org/que/nfb/d/maspeth-beautiful-1-bedroom-apartment/6760175313.html","11378"
"3 Bedroom Apartment","Nov 28"," (Maspeth, NY)","$2300","
                    3br -
                ","https://newyork.craigslist.org/que/fee/d/maspeth-3-bedroom-apartment/6759755970.html","11378"
"3 bedroom with City view","Nov 28"," (Maspeth)","$2300","
                    3br -
                ","https://newyork.craigslist.org/que/fee/d/maspeth-3-bedroom-with-city-view/6759738499.html","11378"
"Gorgeous 1 Bedroom in Maspeth, Queens","Nov 27"," (70th St. & Caldwell Ave)","$1499","
                    1br -
                ","https://newyork.craigslist.org/que/nfb/d/maspeth-gorgeous-1-bedroom-in-maspeth/6759246116.html","11378"
"SUNNY 2 BOX BEDROOM APT MOVE IN READY! CLOSE TO STORES/TRANSPORTATION","Nov 27"," (MASPETH  QUEENS)","$1800","
                    2br -
                    750ft2 -
                ","https://newyork.craigslist.org/que/fee/d/maspeth-sunny-2-box-bedroom-apt-move-in/6759226347.html","11378"
"One Bedroom apt available $1250","Dec 26"," (PORT RICHMOND AVE)","$1250","
                    1br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-one-bedroom-apt-available/6778260608.html","10302"
"1600 2-3 bedroom (close to bayonne bridge)","Dec 25"," (STATEN ISLAND)","$1600","
                    2br -
                    900ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-islandbedroom-close-to-bayonne/6779869166.html","10302"
"2 BEDROOM APT, FULLY RENOVATED","Dec 24"," (35 DEVENS ST)","character(0)","character(0)","https://newyork.craigslist.org/stn/abo/d/staten-island-2-bedroom-apt-fully/6779649995.html","10302"
"Completely Furnished apartment for temporary stay","Dec 22"," (Port Richmond)","$2850","
                    3br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-completely-furnished/6773982313.html","10302"
"4 bedroom, freshly done, pay gas and electricity","Dec 20"," (Mariners Harbor)","$2355","character(0)","https://newyork.craigslist.org/stn/abo/d/staten-island-4-bedroom-freshly-done/6776947015.html","10302"
"3 bedroom apt on Castleton Ave","Dec 20"," (Port Richmond ave)","$1850","
                    3br -
                    1200ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-3-bedroom-apt-on/6776916787.html","10302"
"Gorgeously renovated studio!","Dec 11"," (Williamsburg @ Flushing J,M)","$1849","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6770136144.html","10302"
"Gorgeously renovated studio!","Dec 10"," (Williamsburg @ Flushing J,M)","$1899","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6769228062.html","10302"
"Gorgeously renovated studio!","Dec  7"," (Williamsburg @ Flushing J,M)","$1899","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6767069635.html","10302"
"Gorgeously renovated studio!","Dec  6"," (Williamsburg @ Flushing J,M)","$1899","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6766571131.html","10302"
"Gorgeously renovated studio!","Nov 28"," (Williamsburg @ Flushing J,M)","$1899","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6759580038.html","10302"
"Gorgeously renovated studio!","Nov 27"," (Williamsburg @ Flushing J,M)","$1899","character(0)","https://newyork.craigslist.org/brk/nfb/d/staten-island-gorgeously-renovated/6758667067.html","10302"
"Large 2 beds apartment, 2nd fl with laundry, driveway, back yard","Dec 27"," (Elson ct, Graniteville)","$2000","
                    2br -
                    1150ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-large-2-beds-apartment/6780894396.html","10303"
"2 Bedroom 1.5 Bathroom Townhouse w Backyard, Washer dryer hook up","Dec 26"," (Elm Park)","$1800","
                    2br -
                ","https://newyork.craigslist.org/stn/abo/d/2-bedroom-15-bathroom-townhouse/6777573016.html","10303"
"One Bedroom In Detached Private Home...","Dec 26"," (MARINERS HARBOR)","$1350","
                    1br -
                    1000ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-one-bedroom-in-detached/6780364532.html","10303"
"CONDO HOUSE FOR RENT","Dec 25"," (Staten Island)","$1700","
                    2br -
                    1000ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-condo-house-for-rent/6779969847.html","10303"
"1600 2-3 bedroom (close to bayonne bridge)","Dec 25"," (STATEN ISLAND)","$1600","
                    2br -
                    900ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-islandbedroom-close-to-bayonne/6779869166.html","10303"
"Gorgeous 3-bedroom, 2.5 bath House with tons of storage!","Dec 23","character(0)","$2575","
                    3br -
                ","https://newyork.craigslist.org/stn/abo/d/gorgeous-3-bedroom-25-bath-house-with/6779197833.html","10303"
"4 bedroom apartment for rent for sec.8","Dec 21"," (Staten Island, NY)","$2400","
                    4br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-4-bedroom-apartment-for/6777776733.html","10303"
"4 bedroom, freshly done, pay gas and electricity","Dec 20"," (Mariners Harbor)","$2355","character(0)","https://newyork.craigslist.org/stn/abo/d/staten-island-4-bedroom-freshly-done/6776947015.html","10303"
"BEAUTIFUL 3BR 1 FAM. SEMI - SM PET FRIENDLY","Dec 19"," (BULLS HEAD)","$2500","
                    3br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-beautiful-3br-1-fam-semi/6776297162.html","10303"
"$1300/ 1/BR - $1300 AMAZING ONE BEDROOM APT","Dec 12"," (BULLS-HEAD)","$1300","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-islandbr-1300-amazing-one/6771117456.html","10303"
"Mariners Harbor: Pvt hse, 3 bdms,hardwood floor, near all","Nov 30","character(0)","$1800","
                    3br -
                    1600ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-mariners-harbor-pvt-hse-3/6761363915.html","10303"
"Elegant 3 Br 2 Ba Apartment On A Cul-de-sac","Nov 28"," (Graniteville)","$2095","
                    3br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-elegant-3-br-2-ba/6760159016.html","10303"
"$1750 / 2br - 800ft2 - Prime Location, 2bdrm renovated, W/D","Dec 27"," (Castelton Corners)","$1750","
                    2br -
                    800ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-islandbr-800ft2-prime-location/6777120751.html","10310"
"2 Bedroom w/ yard","Dec 27"," (West New Brighton)","$1975","
                    2br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-2-bedroom-yard/6780944174.html","10310"
"Westerleigh 1 B/R H/HW Included","Dec 26"," (Sheraden Ave)","$1150","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-westerleigh-1-r-hw/6780562548.html","10310"
"2 BED, 1 BATH IN Staten Island NEAR FERRY","Dec 26"," (Staten Island)","$2000","
                    2br -
                ","https://newyork.craigslist.org/stn/nfb/d/staten-island-2-bed-1-bath-in-staten/6780435999.html","10310"
"Large 1 Bedroom: $1300 includes utilities","Dec 22"," (clove lakes park area)","$1300","
                    1br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-large-1-bedroom-1300/6778725317.html","10310"
"Great Find! 2 bd Mint in Snug Harbor!!","Dec 22"," (Kissel Ave)","$1650","
                    2br -
                    750ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-great-find-2-bd-mint-in/6778564748.html","10310"
"LARGE 1 BEDROOM: CLEAN-PAINTED-UPDATED","Dec 22"," (CLOVE LAKES AREA)","$1300","
                    1br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-large-1-bedroom-clean/6769969640.html","10310"
"Studio apartment with backyard","Dec 20"," (Victory/Hodges)","$1200","
                    750ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-studio-apartment-with/6777513348.html","10310"
"3 bedroom apartment for rent","Dec 19"," (Elm)","$1700","
                    3br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-3-bedroom-apartment-for/6776443587.html","10310"
"3 Bedrooms apt","Dec 16"," (TILLMAN ST)","$1900","
                    3br -
                    1500ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-3-bedrooms-apt/6774276396.html","10310"
"3 bedroom apartment for rent (utilities included)","Dec 14"," (Caroline street)","$2350","
                    3br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-3-bedroom-apartment-for/6772920341.html","10310"
"HOUSE FOR RENT...MOVE IN READY 3 BEDROOM, 2 AND 1/2 BATHROOMS,","Dec 13"," (Westerleigh)","$2800","character(0)","https://newyork.craigslist.org/stn/fee/d/staten-island-house-for-rentmove-in/6771918720.html","10310"
"RENOVATED 1 BEDROOM APT ON 2nd FLOOR","Dec 12"," (WEST BRIGHTON)","$1350","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-renovated-1-bedroom-apt/6771403264.html","10310"
"24 GANSEVOORT BLVD","Dec 10"," (Westerleigh)","$1600","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-24-gansevoort-blvd/6769245180.html","10310"
"Spacious 2 Bedroom Apartment","Dec  1"," (West Brighton (Bement Avenue))","$1650","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-spacious-2-bedroom/6762398316.html","10310"
"$2400 / 3br - Midland Beach- 3 bedroom Semi Attached (35 Mapleton Ave)","Dec 27"," (Staten Island)","$2400","
                    3br -
                    1600ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-islandbr-midland-beach-3-bedroom/6781057996.html","10306"
"1  bedroom apartment great kills","Dec 26"," (26 giffords lane)","$1450","
                    1br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-1-bedroom-apartment-great/6780576656.html","10306"
"Richmond Town 2 B/R","Dec 26"," (Wolverine St)","$1650","character(0)","https://newyork.craigslist.org/stn/fee/d/staten-island-richmond-town-2-r/6780573548.html","10306"
"Midland Beach 4 B/R House For Rent","Dec 26"," (Grimsby Street)","$2250","
                    4br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-midland-beach-4-r-house/6780529799.html","10306"
"Gorgeous Updated 2 bd. High ceilings. W/D. TRUE STUYVESANT HEIGHTS!","Dec 26"," (Bedstuy / Stuyvesant Heights)","$2600","
                    2br -
                ","https://newyork.craigslist.org/brk/abo/d/staten-island-gorgeous-updated-2-bd/6761454121.html","10306"
"Stuyvesant Heights TRUE 2 BD BEAUTIFUL FINISHES. ALL NEW. ! BROWNSTONE","Dec 26"," (Bedstuy / Stuyvesant Heights)","$2595","
                    2br -
                ","https://newyork.craigslist.org/brk/abo/d/staten-island-stuyvesant-heights-true-2/6771899982.html","10306"
"Stuyvesant Heights. Gorgeous 2 bd. W/D. !! MODERN & SPACIOUS.","Dec 26"," (BEDSTUY / STUYVESANT HEIGHTS)","$2595","
                    2br -
                ","https://newyork.craigslist.org/brk/abo/d/staten-island-stuyvesant-heights/6761427094.html","10306"
"OPEN HOUSE by ATLANTIC MANAGEMENT Staten Island 718-979-1400","Dec 26"," (Staten Island)","$1695","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/open-house-by-atlantic-management/6780230362.html","10306"
"1 Bedroom apartment (Grant City)","Dec 24","character(0)","$1300","
                    1br -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-1-bedroom-apartment-grant/6779797617.html","10306"
"Mint Condition Apartment Available!!!","Dec 24"," (Bay Terrace)","$1800","
                    2br -
                ","https://newyork.craigslist.org/stn/abo/d/mint-condition-apartment-available/6779520240.html","10306"
"ENTIRE 1 FAMILY HOUSE","Dec 23"," (MIDLAND BEACH)","$2500","
                    3br -
                    1500ft2 -
                ","https://newyork.craigslist.org/stn/abo/d/staten-island-entire-1-family-house/6779320041.html","10306"
"Staten Islands Apartments for Rent by ATLANTIC MANAGEMENT 718-979-1400","Dec 22"," (Staten Island NEW DORP)","$1825","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-islands-apartments-for-rent-by/6778476133.html","10306"
"OPEN HOUSE by ATLANTIC MANAGEMENT Staten Island 718-979-1400","Dec 21"," (Staten Island)","$1695","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/open-house-by-atlantic-management/6777740526.html","10306"
"Beautiful 3 bedroom apt with driveway and garage","Dec 21"," (dongan hills)","$2100","
                    3br -
                    2000ft2 -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-beautiful-3-bedroom-apt/6777708432.html","10306"
"3BR W/ OUTDOOR SPACE IN HEART OF WILLIAMSBURG","Dec 20"," (218 Bedford Avenue, Williamsburg)","$4400","
                    3br -
                    1300ft2 -
                ","https://newyork.craigslist.org/brk/abo/d/staten-island-3br-outdoor-space-in/6777491250.html","10306"
"Two bedroom apartment","Dec 20"," (Grant City)","$1700","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-two-bedroom-apartment/6777243212.html","10306"
"LUXURY  2 BEDROOM GARDEN APT","Dec 19"," (BAY TERRACE)","$1600","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/luxury-2-bedroom-garden-apt/6776674275.html","10306"
"FOR RENT - 2bed/1bath","Dec 19"," (Dongan Hills)","$1400","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-for-rent-2bed-1bath/6776634023.html","10306"
"OPEN HOUSE by ATLANTIC MANAGEMENT Staten Island 718-979-1400","Dec 18"," (Staten Island)","$1695","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/open-house-by-atlantic-management/6775603476.html","10306"
"GREAT 1BR - 1ST FL. INCLUDES ALL UTILITIES","Dec 17"," (RICHMONDTOWN)","$1300","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-great-1br-1st-fl-includes/6774854761.html","10306"
"SPACIOUS 2BR - DRIVEWAY - SM PET FRIENDLY","Dec 17"," (RICHMOND TOWN)","$1600","
                    2br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-island-spacious-2br-driveway-sm/6774816811.html","10306"
"Staten Islands Apartments for Rent by ATLANTIC MANAGEMENT 718-979-1400","Dec 15"," (Staten Island NEW DORP)","$1695","
                    1br -
                ","https://newyork.craigslist.org/stn/fee/d/staten-islands-apartments-for-rent-by/6773219745.html","10306"
